bite_date,Species,Breed,Gender,victim_zip,Bittenpart,quarantine_date
2013/7/17 0:00,DOG,,,40214,BODY,
2013/7/18 0:00,DOG,PIT BULL,FEMALE,40214,BODY,
2013/7/23 0:00,DOG,PIT BULL,,40216,BODY,
2013/7/20 0:00,DOG,FOX TERRIER,MALE,40071,BODY,
2013/7/25 0:00,DOG,,MALE,22989,HEAD,
2013/7/26 0:00,DOG,GREAT DANE,MALE,40204,HEAD,
2013/7/28 0:00,DOG,,MALE,40207,BODY,
2013/7/29 0:00,DOG,PIT BULL,MALE,40229,BODY,
2013/7/23 0:00,DOG,PIT BULL,FEMALE,40214,BODY,
2013/7/23 0:00,DOG,PIT BULL,MALE,40228,BODY,
2013/7/22 0:00,DOG,,MALE,40272,BODY,
2013/7/29 0:00,DOG,DOTSON,FEMALE,40299,BODY,
2013/8/2 0:00,DOG,PIT BULL,,40210,UNKNOWN,
2013/8/3 0:00,DOG,GOLD RETRIEVER,MALE,40220,BODY,
2013/8/7 0:00,DOG,GERM SHEPHERD,MALE,40229,BODY,
2013/7/31 0:00,DOG,GERM SHEPHERD,MALE,40065,BODY,
2013/8/1 0:00,DOG,AAUST. TERR.,MALE,40219,BODY,
2013/8/1 0:00,DOG,,MALE,40229,BODY,
2013/8/4 0:00,DOG,ROTTWEILER,MALE,40212,BODY,
2013/8/6 0:00,DOG,BOXER,MALE,40245,BODY,
2013/8/9 0:00,DOG,,,40211,BODY,
2013/8/9 0:00,DOG,,MALE,11215,BODY,
2013/8/9 0:00,DOG,,MALE,40204,BODY,
2013/8/10 0:00,DOG,BASSET HOUND,,40272,HEAD,
2013/8/12 0:00,DOG,ROTTWEILER,MALE,40211,BODY,
2013/8/12 0:00,DOG,,,40220,BODY,
2013/8/12 0:00,CAT,,,40241,UNKNOWN,
2013/8/13 0:00,DOG,,MALE,40299,UNKNOWN,
2013/8/6 0:00,DOG,BASSET HOUND,MALE,40216,HEAD,
2013/7/28 0:00,DOG,,MALE,40229,BODY,
2013/8/3 0:00,DOG,DACHSHUND,MALE,40211,BODY,
2013/8/14 0:00,DOG,,MALE,40272,BODY,
2013/8/13 0:00,DOG,,,40023,HEAD,
2013/8/14 0:00,DOG,SHIH TZU,MALE,40031,HEAD,
2013/8/18 0:00,DOG,,MALE,40222,HEAD,
2013/8/18 0:00,DOG,AM BULLDOG,MALE,40217,BODY,
2013/8/14 0:00,DOG,,MALE,40291,BODY,
2013/8/17 0:00,DOG,,,40165,BODY,
2013/8/16 0:00,DOG,PIT BULL,MALE,40212,BODY,
2013/8/16 0:00,DOG,MALTASE,MALE,40258,HEAD,
2013/8/19 0:00,CAT,,,40299,BODY,
2013/8/20 0:00,DOG,,MALE,40026,BODY,
2013/8/9 0:00,DOG,COCKER SPAINEL,MALE,19341,BODY,
2013/8/20 0:00,DOG,,MALE,40272,BODY,
2013/8/20 0:00,DOG,,MALE,40205,BODY,
2013/8/19 0:00,DOG,BOXER,MALE,40228,BODY,
2013/8/22 0:00,CAT,,FEMALE,40243,,
2013/8/21 0:00,DOG,SHEEP DOG,FEMALE,40299,BODY,
2013/8/17 0:00,DOG,CHICHAUHUA,MALE,40212,BODY,
2013/8/23 0:00,DOG,GREAT DANE,UNKNOWN,40205,BODY,
2013/8/25 0:00,DOG,PIT BULL,,40202,BODY,
2013/8/25 0:00,DOG,AKITA,,40211,BODY,
,DOG,,,40212,,
2013/8/25 0:00,DOG,LABRADOR RETRIV,MALE,40206,BODY,
2013/8/25 0:00,DOG,PIT BULL,FEMALE,40210,BODY,
2013/8/20 0:00,DOG,BOXER,MALE,40228,BODY,
2013/8/11 0:00,DOG,,MALE,40211,BODY,
2013/8/21 0:00,DOG,PIT BULL,FEMALE,40211,BODY,
2013/8/24 0:00,DOG,PIT BULL,FEMALE,40210,HEAD,
2013/8/25 0:00,CAT,,,42539,BODY,
,CAT,,MALE,40222,,
,DOG,,MALE,40241,,
,DOG,POODLE,FEMALE,40210,,
2013/8/27 0:00,DOG,PIT BULL,MALE,40203,BODY,
2013/8/29 0:00,DOG,PIT BULL,,40211,BODY,
2013/8/29 0:00,DOG,,,40219,BODY,
2013/8/29 0:00,DOG,PIT BULL,MALE,40109,BODY,
2013/8/28 0:00,DOG,PIT BULL,FEMALE,40210,BODY,
2013/8/29 0:00,DOG,SHIH TZU,FEMALE,40019,BODY,
,DOG,LABRADOR RETRIV,MALE,40291,,
,DOG,AM. ESKIMO,UNKNOWN,40207,,
,CAT,,MALE,40059,,
,DOG,RAT TERRIER,MALE,40291,,
,DOG,,MALE,40220,,
,DOG,PIT BULL,,40210,,
2013/8/31 0:00,DOG,,FEMALE,40241,BODY,
2013/8/31 0:00,DOG,OTHER,MALE,40220,BODY,
,CAT,,,40291,,
,DOG,HUSKY,MALE,40207,,
2013/8/31 0:00,DOG,,,40208,BODY,
2013/9/1 0:00,DOG,SHIH TZU,UNKNOWN,40299,BODY,
,DOG,PIT BULL,MALE,40215,,
2013/9/3 0:00,CAT,,,40242,BODY,
2013/9/3 0:00,BAT,,,40212,BODY,
2013/8/27 0:00,DOG,,,40211,BODY,
2013/8/24 0:00,DOG,,,40202,,
2013/8/31 0:00,DOG,PIT BULL,MALE,40272,HEAD,
,DOG,GERM SHEPHERD,UNKNOWN,47150,,
2013/8/24 0:00,DOG,,MALE,40213,BODY,
,BAT,,,40206,,
2013/8/31 0:00,BAT,,,40213,,
,BAT,,,40213,,
,DOG,,,40272,,
2013/8/31 0:00,DOG,PIT BULL,MALE,40210,BODY,
2013/9/5 0:00,CAT,,FEMALE,40205,BODY,
,DOG,PIT BULL,MALE,40213,,
2013/9/4 0:00,DOG,GERM SHEPHERD,MALE,40218,BODY,
2013/9/4 0:00,DOG,,FEMALE,40245,BODY,
2013/9/4 0:00,DOG,PIT BULL,,40245,BODY,
2013/9/4 0:00,DOG,LABRADOR RETRIV,FEMALE,40291,BODY,
2013/9/2 0:00,DOG,PIT BULL,FEMALE,40203,BODY,
2013/9/8 0:00,DOG,,MALE,40291,HEAD,
2013/9/3 0:00,CAT,,MALE,40229,BODY,
2013/9/5 0:00,DOG,SHIH TZU,MALE,40242,,
,DOG,PIT BULL,FEMALE,40212,,
2013/9/7 0:00,CAT,,,40258,BODY,
2013/9/7 0:00,DOG,BULL DOG,,40245,,
,DOG,,,40291,,
2013/9/6 0:00,BAT,,,40241,BODY,
2013/9/9 0:00,DOG,,MALE,40203,HEAD,
2013/9/9 0:00,DOG,AKITA,MALE,40216,BODY,
2013/8/10 0:00,CAT,,FEMALE,40203,BODY,
2013/9/7 0:00,DOG,,FEMALE,40241,BODY,
2013/9/5 0:00,DOG,PIT BULL,MALE,40210,BODY,
2013/9/10 0:00,DOG,,FEMALE,40299,BODY,
2013/9/10 0:00,DOG,,MALE,40299,BODY,
2013/9/12 0:00,DOG,ENGLISH BULLDOG,FEMALE,40243,BODY,
2013/9/13 0:00,DOG,PIT BULL,MALE,40220,BODY,
,DOG,,,40258,BODY,
2013/9/12 0:00,DOG,,MALE,40291,BODY,
2013/9/21 0:00,DOG,,MALE,40206,BODY,
2013/9/12 0:00,CAT,,MALE,40222,BODY,
2013/9/12 0:00,DOG,,,40218,BODY,
2013/9/15 0:00,DOG,,,40204,BODY,
2013/9/17 0:00,DOG,LABRADOR RETRIV,MALE,40203,HEAD,
2013/9/14 0:00,DOG,,MALE,40204,BODY,
2013/9/14 0:00,DOG,SCHNAUZER,MALE,40220,BODY,
2013/9/19 0:00,DOG,,,40207,HEAD,
2013/9/19 0:00,DOG,POODLE,MALE,40242,BODY,
2013/9/17 0:00,DOG,,,40210,BODY,
2013/9/22 0:00,DOG,,,40229,BODY,
2013/9/19 0:00,DOG,SCHNAUZER,FEMALE,40291,BODY,
2013/9/22 0:00,DOG,SCHNAUZER,FEMALE,40229,BODY,
2013/9/22 0:00,DOG,,FEMALE,40220,BODY,
2013/9/17 0:00,DOG,,MALE,40272,HEAD,
2013/9/21 0:00,DOG,GERM SHEPHERD,MALE,40216,BODY,
2013/9/22 0:00,DOG,,MALE,40241,,
2013/9/20 0:00,DOG,ROTTWEILER,MALE,40228,BODY,
2013/9/21 0:00,DOG,PIT BULL,FEMALE,40212,BODY,
2013/9/23 0:00,DOG,PIT BULL,FEMALE,40212,BODY,
2013/9/28 0:00,DOG,SHIH TZU,FEMALE,40258,BODY,
2013/9/28 0:00,DOG,,MALE,40218,BODY,
2013/9/26 0:00,DOG,YORKSHIRE TERRIER,MALE,40214,BODY,
2013/9/23 0:00,DOG,,FEMALE,40222,BODY,
2013/9/29 0:00,DOG,MIN PIN,,40272,BODY,
2013/9/25 0:00,DOG,LHASA APSO,MALE,40023,BODY,
2013/9/21 0:00,DOG,,FEMALE,40215,BODY,
2013/10/1 0:00,DOG,,MALE,40214,BODY,
2013/10/1 0:00,DOG,,MALE,40216,BODY,
2013/9/17 0:00,DOG,GERM SHEPHERD,MALE,40208,BODY,
2013/10/6 0:00,DOG,BEAGLE,MALE,40242,BODY,
2013/10/4 0:00,DOG,DACHSHUND,MALE,40299,BODY,
2013/10/5 0:00,CAT,,MALE,40204,BODY,
2013/10/4 0:00,DOG,BOXER,FEMALE,40245,BODY,
2013/10/4 0:00,CAT,,FEMALE,40241,BODY,
2013/10/1 0:00,CAT,,FEMALE,40241,BODY,
2013/10/6 0:00,DOG,SHIH TZU,MALE,40208,BODY,
2013/10/7 0:00,DOG,CHICHAUHUA,MALE,47129,BODY,
2013/10/10 0:00,DOG,BOXER,MALE,42001,BODY,
2013/10/8 0:00,DOG,,MALE,40210,BODY,
2013/10/8 0:00,DOG,,MALE,40272,BODY,
2013/10/10 0:00,DOG,PIT BULL,MALE,40216,BODY,
2013/10/11 0:00,DOG,,,40299,BODY,
2013/10/14 0:00,DOG,MASTIF,MALE,40071,BODY,
2013/10/14 0:00,DOG,,MALE,40223,,
2013/10/14 0:00,CAT,,,40206,BODY,
2013/10/14 0:00,DOG,,MALE,40299,BODY,
2013/10/12 0:00,DOG,PUG,MALE,40228,HEAD,
2013/10/15 0:00,DOG,CHICHAUHUA,MALE,40215,BODY,
2013/10/14 0:00,DOG,,FEMALE,40216,BODY,
2013/10/22 0:00,DOG,,FEMALE,40218,UNKNOWN,
2013/10/23 0:00,DOG,AAUST. TERR.,FEMALE,40205,BODY,
2013/10/24 0:00,DOG,PIT BULL,FEMALE,40216,BODY,
2013/10/26 0:00,DOG,,MALE,40223,BODY,
2013/10/18 0:00,DOG,LABRADOR RETRIV,FEMALE,40218,BODY,
2013/10/24 0:00,DOG,LABRADOR RETRIV,FEMALE,47454,BODY,
2013/10/21 0:00,DOG,,FEMALE,40228,BODY,
2013/10/21 0:00,DOG,SHAR-PEI,FEMALE,40291,HEAD,
2013/10/25 0:00,DOG,PIT BULL,FEMALE,40258,BODY,
2013/10/25 0:00,DOG,BOXER,MALE,40258,BODY,
2013/10/25 0:00,DOG,,FEMALE,40202,BODY,
2013/10/29 0:00,DOG,,MALE,40229,BODY,
2013/10/31 0:00,DOG,SHIH TZU,FEMALE,40216,BODY,
2013/10/30 0:00,DOG,PIT BULL,MALE,40258,BODY,
2013/10/28 0:00,DOG,,FEMALE,40229,BODY,
2013/11/2 0:00,DOG,LABRADOR RETRIV,MALE,40219,HEAD,
2013/11/2 0:00,DOG,,MALE,40223,HEAD,
2013/11/1 0:00,DOG,PIT BULL,MALE,40215,UNKNOWN,
2013/11/2 0:00,DOG,,MALE,48306,BODY,
2013/11/3 0:00,DOG,PIT BULL,FEMALE,40203,BODY,
2013/11/4 0:00,CAT,,,40291,,
2013/11/4 0:00,DOG,PIT BULL,,40071,BODY,
2013/11/3 0:00,DOG,BLACK LAB,,40204,BODY,
2013/11/6 0:00,DOG,SHIH TZU,MALE,40206,BODY,
2013/11/10 0:00,DOG,,,40211,BODY,
2013/11/8 0:00,DOG,,,40217,BODY,
2013/11/9 0:00,DOG,,,40242,UNKNOWN,
2013/11/2 0:00,DOG,PIT BULL,MALE,40215,BODY,
2013/11/11 0:00,DOG,,FEMALE,40245,BODY,
2013/11/11 0:00,DOG,,MALE,40228,BODY,
2013/11/13 0:00,DOG,,FEMALE,40218,HEAD,
2013/11/9 0:00,CAT,,MALE,40299,BODY,
2013/11/11 0:00,DOG,PIT BULL,MALE,40212,BODY,
2013/11/14 0:00,DOG,,MALE,40272,BODY,
2013/11/18 0:00,DOG,BLACK LAB,MALE,40245,UNKNOWN,
2013/11/19 0:00,DOG,BULL DOG,MALE,40291,BODY,
2013/11/18 0:00,DOG,PIT BULL,FEMALE,40245,BODY,
2013/11/24 0:00,DOG,,,40241,BODY,
2013/11/26 0:00,DOG,PIT BULL,,40245,BODY,
2013/11/19 0:00,DOG,,MALE,40218,BODY,
2013/11/26 0:00,DOG,,,40220,UNKNOWN,
2013/11/28 0:00,DOG,,FEMALE,40065,BODY,
2013/11/26 0:00,,,,40299,BODY,
2013/11/30 0:00,DOG,,MALE,40222,BODY,
2013/11/26 0:00,DOG,BULL DOG,FEMALE,40220,BODY,
2013/11/25 0:00,DOG,,FEMALE,40241,BODY,
2013/12/1 0:00,CAT,,MALE,40291,BODY,
2013/12/4 0:00,DOG,CHOW CHOW,MALE,40214,BODY,
2013/11/29 0:00,DOG,,MALE,40214,BODY,
2013/12/5 0:00,DOG,LABRADOR RETRIV,MALE,40299,BODY,
2013/12/8 0:00,DOG,PIT BULL,MALE,40215,HEAD,
2013/11/28 0:00,DOG,,MALE,40245,BODY,
2013/12/6 0:00,DOG,BOXER,FEMALE,40291,BODY,
2013/12/8 0:00,DOG,PIT BULL,MALE,40203,UNKNOWN,
2013/12/6 0:00,DOG,,MALE,40222,UNKNOWN,
2013/12/10 0:00,DOG,,MALE,40218,UNKNOWN,
2013/12/12 0:00,DOG,PIT BULL,MALE,40299,BODY,
2013/12/11 0:00,DOG,CHICHAUHUA,MALE,40272,BODY,
2013/12/11 0:00,DOG,,MALE,40059,BODY,
2013/12/14 0:00,CAT,,MALE,40206,BODY,
2013/12/14 0:00,DOG,,MALE,40214,BODY,
2013/12/14 0:00,CAT,,FEMALE,40214,BODY,
2013/12/11 0:00,DOG,PIT BULL,FEMALE,40229,BODY,
2013/12/8 0:00,DOG,MALTASE,MALE,40214,BODY,
2013/12/12 0:00,DOG,YORKSHIRE TERRIER,,40219,HEAD,
2013/12/17 0:00,DOG,GERM SHEPHERD,MALE,40213,BODY,
2013/12/21 0:00,DOG,,MALE,40222,HEAD,
2013/12/22 0:00,DOG,BORDER COLLIE,,40217,UNKNOWN,
2013/12/21 0:00,CAT,,MALE,40059,BODY,
2013/12/19 0:00,DOG,,MALE,40216,BODY,
2013/12/14 0:00,DOG,BEAGLE,FEMALE,40214,BODY,
2013/12/25 0:00,DOG,LABRADOR RETRIV,MALE,47905,HEAD,
2013/12/21 0:00,DOG,COON HOUND,MALE,40291,HEAD,
2013/12/25 0:00,DOG,,FEMALE,63119,HEAD,
2013/12/24 0:00,DOG,,MALE,40220,HEAD,
2013/12/29 0:00,CAT,,FEMALE,40291,BODY,
2013/12/26 0:00,DOG,LABRADOR RETRIV,MALE,40243,BODY,
2014/1/1 0:00,DOG,,MALE,40291,BODY,
2014/1/1 0:00,DOG,CHICHAUHUA,FEMALE,40211,HEAD,
2013/12/30 0:00,DOG,PIT BULL,MALE,40203,HEAD,
2014/1/2 0:00,DOG,PIT BULL,MALE,40272,HEAD,
,DOG,AKITA,MALE,40214,,
2014/1/6 0:00,CAT,,MALE,40272,BODY,
2014/1/11 0:00,DOG,,MALE,40229,HEAD,
2013/1/9 0:00,DOG,,,40299,BODY,
,DOG,LABRADOR RETRIV,MALE,40207,BODY,
2014/1/2 0:00,DOG,AKITA,MALE,40214,BODY,
2014/1/1 0:00,DOG,,MALE,40291,BODY,
2013/1/10 0:00,CAT,,MALE,40218,BODY,
2014/1/16 0:00,DOG,CHICHAUHUA,FEMALE,40291,BODY,
2014/1/17 0:00,DOG,,MALE,40216,HEAD,
2014/1/19 0:00,DOG,PIT BULL,,40214,BODY,
2014/1/18 0:00,DOG,,FEMALE,40219,BODY,
2014/1/18 0:00,DOG,LABRADOR RETRIV,MALE,40203,BODY,
2014/1/15 0:00,DOG,,FEMALE,40219,BODY,
2014/1/21 0:00,DOG,BOXER,FEMALE,40291,BODY,
2014/1/17 0:00,DOG,PIT BULL,FEMALE,40272,BODY,
2014/1/22 0:00,DOG,,MALE,40214,HEAD,
2014/1/26 0:00,DOG,,FEMALE,79904,HEAD,
2014/1/25 0:00,DOG,,,40505,BODY,
2014/1/24 0:00,DOG,GERM SHEPHERD,,47130,BODY,
2014/1/25 0:00,DOG,POODLE,MALE,40258,BODY,
2014/1/28 0:00,DOG,,FEMALE,40258,BODY,
2014/1/22 0:00,DOG,,FEMALE,40023,BODY,
2014/1/30 0:00,DOG,BLOOD HOUND,,40229,BODY,
2014/1/30 0:00,DOG,PIT BULL,MALE,40216,BODY,
2014/2/5 0:00,DOG,,MALE,40291,HEAD,
2014/2/1 0:00,DOG,PUG,MALE,40245,BODY,
2014/2/7 0:00,DOG,,MALE,40047,HEAD,
2014/2/10 0:00,DOG,HUSKY,FEMALE,40026,HEAD,2014/2/11 0:00
2014/2/10 0:00,DOG,SHIH TZU,FEMALE,40245,BODY,2014/2/11 0:00
2014/2/10 0:00,CAT,,FEMALE,40215,BODY,
2014/2/11 0:00,DOG,,FEMALE,40213,HEAD,2014/2/18 0:00
2014/2/7 0:00,DOG,PIT BULL,MALE,40208,BODY,
2014/2/7 0:00,CAT,,FEMALE,40220,BODY,
2014/2/11 0:00,DOG,PIT BULL,MALE,47150,BODY,
2014/2/12 0:00,DOG,GERM SHEPHERD,FEMALE,40218,BODY,
2014/2/13 0:00,DOG,PIT BULL,MALE,40299,BODY,
2014/2/14 0:00,DOG,,MALE,40214,BODY,
2014/2/14 0:00,DOG,,MALE,40204,BODY,
2014/2/17 0:00,DOG,,MALE,40014,HEAD,
2014/2/16 0:00,DOG,PIT BULL,,40213,HEAD,
2014/2/10 0:00,DOG,,,40213,HEAD,
2014/2/16 0:00,DOG,PIT BULL,MALE,40213,BODY,
2014/2/21 0:00,DOG,,,40258,BODY,
2014/2/22 0:00,DOG,,MALE,40229,HEAD,
2014/2/16 0:00,DOG,DACHSHUND,FEMALE,40023,BODY,
2014/2/21 0:00,DOG,BEAGLE,FEMALE,40215,BODY,
2014/2/23 0:00,DOG,DOTSON,MALE,40059,BODY,
2014/2/23 0:00,CAT,,MALE,40023,BODY,
2014/2/21 0:00,DOG,,,40291,BODY,
2014/2/22 0:00,DOG,,FEMALE,40220,BODY,
2014/2/21 0:00,CAT,,,40214,BODY,
2014/2/18 0:00,DOG,,MALE,40059,BODY,
2014/2/24 0:00,DOG,GREAT DANE,,40222,BODY,
2014/2/24 0:00,DOG,,,40207,BODY,
2014/2/25 0:00,DOG,CHOCOLATE LAB.,,40245,BODY,
2014/2/22 0:00,DOG,POMERANIAN,MALE,40215,BODY,
2014/2/25 0:00,DOG,GREAT DANE,MALE,40214,,
2014/2/26 0:00,,,,40229,,
2014/2/27 0:00,DOG,CHOW CHOW,,40208,BODY,
2014/2/21 0:00,DOG,BEAGLE,MALE,40258,BODY,
2014/3/3 0:00,CAT,,FEMALE,40272,BODY,
2014/3/6 0:00,DOG,,,40299,BODY,
2014/3/7 0:00,DOG,,FEMALE,40203,BODY,
2014/3/8 0:00,DOG,,MALE,40228,BODY,
2014/3/9 0:00,DOG,,MALE,40245,BODY,
2014/3/5 0:00,,,,40222,BODY,
2014/3/10 0:00,DOG,HUSKY,FEMALE,40258,HEAD,
2014/3/9 0:00,DOG,PIT BULL,FEMALE,40211,BODY,
2014/3/8 0:00,DOG,COON HOUND,MALE,40212,HEAD,
2014/3/8 0:00,DOG,DACHSHUND,,40214,BODY,
2014/3/15 0:00,DOG,LABRADOR RETRIV,,40229,HEAD,
2014/3/15 0:00,DOG,,,40205,BODY,
2014/3/9 0:00,DOG,,MALE,40229,BODY,
2014/3/13 0:00,DOG,,MALE,40205,BODY,
2014/3/15 0:00,DOG,,FEMALE,40228,BODY,
2014/3/14 0:00,DOG,,FEMALE,40216,BODY,
2013/3/20 0:00,DOG,,MALE,40211,BODY,
2014/3/17 0:00,DOG,,MALE,40205,BODY,
2014/3/21 0:00,DOG,AKITA,MALE,40229,BODY,
2014/3/25 0:00,DOG,,MALE,40213,BODY,
2014/3/30 0:00,DOG,SCHNAUZER,MALE,40014,HEAD,
2014/3/30 0:00,DOG,ROTTWEILER,MALE,40215,HEAD,
2014/3/29 0:00,DOG,,FEMALE,70811,BODY,
2014/3/30 0:00,DOG,PIT BULL,MALE,40212,HEAD,
2014/3/26 0:00,DOG,,FEMALE,40211,BODY,
2014/3/28 0:00,DOG,DACHSHUND,MALE,40210,BODY,
2014/3/21 0:00,DOG,PIT BULL,FEMALE,40223,BODY,
2014/4/6 0:00,DOG,,MALE,40206,UNKNOWN,
2014/3/31 0:00,DOG,,MALE,40291,BODY,
2014/4/4 0:00,DOG,,MALE,40215,BODY,
2014/3/28 0:00,DOG,,MALE,40215,BODY,
2014/4/13 0:00,DOG,PIT BULL,,40211,BODY,
2014/4/13 0:00,DOG,,MALE,46733,HEAD,
2014/4/12 0:00,DOG,,MALE,40216,UNKNOWN,
2014/4/12 0:00,DOG,SCHNAUZER,FEMALE,40222,HEAD,
2014/4/11 0:00,DOG,,MALE,47129,BODY,
2014/4/13 0:00,CAT,,,40229,UNKNOWN,
2014/4/13 0:00,DOG,,MALE,40215,UNKNOWN,
2014/4/9 0:00,DOG,,MALE,40210,BODY,
2014/4/14 0:00,DOG,ENGLISH BULLDOG,MALE,40258,BODY,
2014/4/11 0:00,DOG,PIT BULL,MALE,40202,BODY,
2014/4/13 0:00,DOG,,MALE,40241,BODY,
2014/4/16 0:00,DOG,PIT BULL,,40220,BODY,
2014/4/18 0:00,DOG,,,40215,HEAD,
2014/4/18 0:00,DOG,DACHSHUND,FEMALE,40218,HEAD,
2014/4/20 0:00,DOG,,FEMALE,40241,HEAD,
2014/4/19 0:00,DOG,GERM SHEPHERD,MALE,40272,BODY,
2014/4/22 0:00,DOG,,,40241,BODY,
2014/4/22 0:00,DOG,AM BULLDOG,MALE,40219,,
2014/4/22 0:00,DOG,,,40299,BODY,
2014/4/20 0:00,DOG,DOBERMAN,MALE,40241,BODY,
2014/4/12 0:00,DOG,LABRADOR RETRIV,,40291,BODY,
2014/4/18 0:00,DOG,CANE CORSO,MALE,40215,BODY,
2014/4/23 0:00,DOG,CHICHAUHUA,,40216,BODY,
2014/4/21 0:00,DOG,MALTASE,MALE,40076,BODY,
2014/4/24 0:00,DOG,ROTTWEILER,FEMALE,40211,BODY,
2014/4/23 0:00,DOG,PIT BULL,MALE,40212,BODY,
2014/4/23 0:00,DOG,,FEMALE,47111,BODY,
2014/4/19 0:00,DOG,DACHSHUND,FEMALE,28654,BODY,
2014/4/27 0:00,DOG,SHIH TZU,MALE,40291,HEAD,
2014/4/27 0:00,DOG,LABRADOR RETRIV,MALE,40229,HEAD,
2014/4/25 0:00,DOG,,,40245,BODY,
2014/4/26 0:00,DOG,BORDER COLLIE,MALE,40216,UNKNOWN,
2014/4/26 0:00,DOG,,FEMALE,40212,BODY,
2014/4/26 0:00,CAT,,FEMALE,40205,BODY,
2014/4/21 0:00,DOG,,FEMALE,40216,BODY,
2014/4/26 0:00,CAT,,FEMALE,40242,HEAD,
2014/4/26 0:00,CAT,,MALE,40217,HEAD,
2014/4/25 0:00,CAT,,,40243,BODY,
2014/4/26 0:00,DOG,,MALE,40059,BODY,
2014/4/26 0:00,DOG,LABRADOR RETRIV,MALE,40208,BODY,
2014/5/3 0:00,DOG,,,37228,HEAD,
2014/5/4 0:00,DOG,,MALE,47129,HEAD,
2014/5/3 0:00,DOG,,MALE,52349,HEAD,
2014/5/3 0:00,DOG,AKITA,,40210,BODY,
2014/5/4 0:00,DOG,PIT BULL,FEMALE,40212,BODY,
2014/5/3 0:00,DOG,GERM SHEPHERD,FEMALE,37601,BODY,
2014/4/30 0:00,DOG,,MALE,40212,BODY,
2014/4/29 0:00,DOG,,MALE,40272,BODY,
2014/5/5 0:00,DOG,,FEMALE,40207,BODY,
2014/5/3 0:00,DOG,,FEMALE,40218,BODY,
2014/5/5 0:00,DOG,,FEMALE,40216,BODY,
2014/5/1 0:00,DOG,BEAGLE,MALE,40218,BODY,
2014/5/5 0:00,DOG,CHICHAUHUA,MALE,40272,BODY,
2014/5/1 0:00,DOG,CHICHAUHUA,MALE,40229,BODY,
2014/5/3 0:00,DOG,,MALE,40213,BODY,
2014/5/7 0:00,DOG,,MALE,40223,BODY,
2014/5/7 0:00,DOG,,FEMALE,40203,BODY,
2014/5/7 0:00,DOG,BOXER,,40204,BODY,
2014/5/12 0:00,DOG,PIT BULL,MALE,40211,BODY,
2014/5/11 0:00,DOG,,MALE,40208,HEAD,
2014/5/3 0:00,DOG,,FEMALE,65809,BODY,
2014/5/14 0:00,DOG,SHIH TZU,FEMALE,40222,BODY,
2014/5/13 0:00,DOG,SHAR-PEI,MALE,40215,BODY,
2014/5/15 0:00,DOG,,MALE,40210,BODY,
2014/5/18 0:00,DOG,,,40241,HEAD,
2014/5/18 0:00,DOG,,MALE,40205,BODY,
2014/5/16 0:00,DOG,,FEMALE,40218,HEAD,
2014/5/18 0:00,CAT,,FEMALE,40291,BODY,
2014/5/18 0:00,DOG,,MALE,40203,HEAD,
2014/5/16 0:00,DOG,PIT BULL,MALE,40210,BODY,
2014/5/20 0:00,DOG,,FEMALE,40204,BODY,
2014/5/20 0:00,DOG,,MALE,40118,BODY,
2014/5/17 0:00,CAT,,,40299,BODY,
2014/5/16 0:00,DOG,LABRADOR RETRIV,,40245,BODY,
2014/5/19 0:00,DOG,LABRADOR RETRIV,,40205,BODY,
2014/5/18 0:00,DOG,LABRADOR RETRIV,,40207,BODY,
2014/5/18 0:00,CAT,,MALE,40291,BODY,
2014/5/14 0:00,DOG,WEIMARANER,,40272,BODY,
2014/5/20 0:00,CAT,,FEMALE,40228,,
2014/5/19 0:00,DOG,BASANJI,MALE,40204,BODY,
2014/5/22 0:00,DOG,BLUE HEELER,MALE,40299,HEAD,2014/5/23 0:00
2014/5/22 0:00,DOG,DOBERMAN,,40219,BODY,2014/5/23 0:00
2014/5/22 0:00,DOG,CHICHAUHUA,FEMALE,40208,BODY,
2014/5/13 0:00,DOG,POODLE,MALE,40272,BODY,
2014/5/21 0:00,DOG,PIT BULL,,40212,BODY,
2014/5/23 0:00,BAT,,,40203,BODY,
2014/5/23 0:00,DOG,COCKER SPAINEL,MALE,40215,BODY,
2014/5/24 0:00,DOG,PIT BULL,,40212,BODY,
2014/5/22 0:00,DOG,PIT BULL,MALE,40258,BODY,
2014/5/23 0:00,DOG,,MALE,40208,BODY,
2014/5/22 0:00,DOG,PIT BULL,,40211,UNKNOWN,
2014/5/26 0:00,DOG,,FEMALE,40291,BODY,
2014/5/23 0:00,DOG,PIT BULL,,47130,BODY,
2014/5/27 0:00,DOG,SIBERAN HUSKY,,40211,HEAD,
2014/5/24 0:00,DOG,,MALE,46107,BODY,
2014/5/29 0:00,DOG,ENGLISH SHEPARD,FEMALE,40205,BODY,
2014/6/1 0:00,DOG,DOBERMAN,MALE,42718,HEAD,
2014/5/31 0:00,DOG,BORDER COLLIE M,FEMALE,40272,BODY,
2014/5/31 0:00,DOG,,,40291,BODY,
2014/5/22 0:00,DOG,PIT BULL,FEMALE,40214,BODY,
2014/5/25 0:00,DOG,BEAGLE,FEMALE,40211,BODY,
2014/5/29 0:00,DOG,PIT BULL,FEMALE,40118,BODY,
2014/5/29 0:00,DOG,,MALE,40203,BODY,
2014/5/29 0:00,DOG,,FEMALE,40203,BODY,
2014/5/20 0:00,DOG,,MALE,40207,BODY,
